-6.76369003661739, -0.3871519497648226, 4.115925041428932, -6.223882756560456e-17, 1.1187072976176915, 0.8217003806093789, 0.05504088605069654, 0.0,0.0,0.0
-6.663339071354965, -0.38073751535566314, 4.204209789380578, -3.111941378280186e-17, 1.102239984559194, 0.8301573872168154, 0.06383316576819571, 0.0,0.0,0.0
-6.562988106092539, -0.37432308094650363, 4.2924945373322245, 1.4008051013385122e-15, 1.0905595887475565, 0.8419324777862363, 0.06383316576819571, 0.0,0.0,0.0
-6.462637140830114, -0.3679086465373442, 4.380779285283871, 0.0, 1.0782006632540948, 0.856228600900011, 0.06383316576819599, 0.0,0.0,0.0
-6.3622861755676885, -0.36149421212818467, 4.469064033235517, -2.7704907888942225e-15, 1.0654202023284363, 0.8717401867710194, 0.06383316576819571, 0.0,0.0,0.0
-6.261935210305262, -0.3550797777190252, 4.557348781187162, 1.4008051013385063e-15, 1.0524752002202098, 0.8871616656121423, 0.06383316576819544, 0.0,0.0,0.0
-6.161584245042837, -0.34866534330986576, 4.6456335291388084, 2.770490788894253e-15, 1.0396238934464166, 0.9011874676362599, 0.06383316576819599, 0.0,0.0,0.0
-6.061233279780412, -0.34225090890070625, 4.733918277090455, -1.4008051013385306e-15, 1.0271785853777293, 0.9125127480295452, 0.06383316576819599, 0.0,0.0,0.0
-5.960882314517987, -0.3358364744915468, 4.822203025042101, -1.4008051013385122e-15, 1.0153545596246982, 0.9204090586025574, 0.06383316576819571, 0.0,0.0,0.0
-5.86053134925556, -0.3294220400823873, 4.910487772993747, -1.3696856875557103e-15, 1.004122843654103, 0.9204090586025574, 0.06383316576819571, 0.0,0.0,0.0
-5.760180383993135, -0.32300760567322784, 4.910487772993747, 0.0, 0.9934357082388794, 0.9257599988935221, 0.06383316576819544, 0.0,0.0,0.0
-5.659829418730709, -0.3165931712640684, 4.971813669589281, 4.140176476449933e-15, 0.9832454241519635, 0.9297288303151577, 0.06383316576819571, 0.0,0.0,0.0
-5.559478453468284, -0.3101787368549089, 5.033139566184816, 1.4008051013385367e-15, 0.9735042621662937, 0.9334788142801812, 0.06383316576819627, 0.0,0.0,0.0
-5.4591274882058585, -0.30376430244574937, 5.09446546278035, -4.140176476449975e-15, 0.964164493054806, 0.9381732122013111, 0.06383316576819599, 0.0,0.0,0.0
-5.358776522943433, -0.2973498680365899, 5.155791359375884, -1.4008051013385063e-15, 0.9551783875904355, 0.944974990125727, 0.06383316576819544, 0.0,0.0,0.0
-5.258425557681007, -0.29093543362743046, 5.217117255971418, 2.7704907888942225e-15, 0.9464982165461256, 0.9546549754023604, 0.06383316576819571, 0.0,0.0,0.0
-5.158074592418582, -0.28452099921827095, 5.278443152566952, 0.0, 0.9380762506948048, 0.9668187486023504, 0.06383316576819599, 0.0,0.0,0.0
-5.0577236271561565, -0.2781065648091115, 5.339769049162487, -1.4008051013385122e-15, 0.9298647608094166, 0.9808564425423172, 0.06383316576819571, 0.0,0.0,0.0
-4.95737266189373, -0.271692130399952, 5.401094945758021, 3.111941378280186e-17, 0.9298647608094164, 0.996158190038882, 0.06383316576819571, 0.0,0.0,0.0
-4.857021696631305, -0.26527769599079254, 5.462420842353556, 0.0, 0.9218149280028587, 1.0121141239086657, 0.06383316576819571, 0.0,0.0,0.0
-4.75667073136888, -0.2588632615816331, 5.5237467389490895, -3.111941378280186e-17, 0.9138245354597314, 1.028114461019259, 0.06383316576819571, 0.0,0.0,0.0
-4.656319766106454, -0.2524488271724736, 5.5237467389490895, -6.848428437778552e-16, 0.9057601513488511, 1.0436610075545418, 0.06383316576819571, 0.0,0.0,0.0
