-4.680551328275551093e+00,1.158672719909260129e+00
-4.586362919237481073e+00,1.197351418377881060e+00
-4.505293958892465866e+00,1.248082937087763522e+00
-4.440151167548273214e+00,1.311294225426756999e+00
-4.393659005595566214e+00,1.387377638474678321e+00
-4.365638145839085382e+00,1.475504346975887282e+00
-4.352298955853980189e+00,1.573327212204044923e+00
-4.349626135667651994e+00,1.678404191220234987e+00
-4.353604385307506597e+00,1.788293241085544549e+00
-4.360218404800947134e+00,1.900552318861056467e+00
-4.365452894175378518e+00,2.012739381607857592e+00
-4.365292553458202107e+00,2.122412386387034111e+00
-4.355722082676826368e+00,2.227129290259669325e+00
-4.332726181858650882e+00,2.324448050286850975e+00
-4.292289551031082340e+00,2.411926623529661029e+00
-4.230396890221523876e+00,2.487122967049187672e+00
-4.144324791660690011e+00,2.547483368912031754e+00
-4.042819402012452379e+00,2.589462708143508873e+00
-3.940629352973377131e+00,2.608997019033834519e+00
-3.852552342323009693e+00,2.602019333491978337e+00
-3.789207044644259614e+00,2.566300309557326909e+00
-3.748939617466942487e+00,2.505007152969914497e+00
-3.727854859832817169e+00,2.422292653595897516e+00
-3.722057570783636304e+00,2.322309601301433268e+00
-3.727652549361157863e+00,2.209210785952677281e+00
-3.740744594607136264e+00,2.087148997415786411e+00
-3.757438505563329034e+00,1.960277025556915520e+00
-3.773839081271490148e+00,1.832747660242222576e+00
-3.786051120773377132e+00,1.708713691337862217e+00
-3.790179423110745294e+00,1.592327908709992412e+00
-3.782328787325349939e+00,1.487743102224767355e+00
-3.758604253598338385e+00,1.399111814123285225e+00
-3.716298968118676882e+00,1.329366525418229861e+00
-3.656649872835057380e+00,1.277389849292687840e+00
-3.581711144502758515e+00,1.241225183829866019e+00
-3.493536959877056258e+00,1.218915927112968367e+00
-3.394181495713229246e+00,1.208505477225200853e+00
-3.285698928766554339e+00,1.208037232249768334e+00
-3.170143435792309727e+00,1.215554590269876334e+00
-3.049569193545773160e+00,1.229100949368729712e+00
-2.926030378782220609e+00,1.246719707629534213e+00
-2.801581168256931154e+00,1.266454263135494696e+00
-2.678275738725182098e+00,1.286348013969816462e+00
-2.558168263020188515e+00,1.304444361776486705e+00
-2.442850914467681545e+00,1.319206150724000493e+00
-2.332179730937238737e+00,1.330672436701465289e+00
-2.225603008583431297e+00,1.339252458274634350e+00
-2.122569043560829982e+00,1.345355454009260487e+00
-2.022526132024006440e+00,1.349390662471096958e+00
-1.924922570127531207e+00,1.351767322225897017e+00
-1.829206654025973711e+00,1.352894671839413698e+00
-1.734826679873906485e+00,1.353181949877400037e+00
-1.641230943825899402e+00,1.353038394905609509e+00
-1.547867742036523886e+00,1.352873245489795151e+00
-1.454185370660350474e+00,1.353095740195709995e+00
-1.359632125985112516e+00,1.354115117476149210e+00
-1.263777994185085296e+00,1.356237389612308553e+00
-1.166664753287241396e+00,1.359368360880188753e+00
-1.068448501728267441e+00,1.363316860707954881e+00
-9.692853379448509443e-01,1.367891718523772226e+00
-8.693313603736780859e-01,1.372901763755806082e+00
-7.687426674514362679e-01,1.378155825832221959e+00
-6.676753576148118929e-01,1.383462734181184928e+00
-5.662855293004920298e-01,1.388631318230860279e+00
-4.647292809451638029e-01,1.393470407409413525e+00
-3.631627109855137814e-01,1.397788831145010402e+00
-2.617419178582289230e-01,1.401395418865815756e+00
-1.606229999999961022e-01,1.404098999999995101e+00
-5.992331794956160668e-02,1.405770659547643575e+00
4.039471934609040193e-02,1.406530504796574599e+00
1.404074408379164529e-01,1.406560898606531662e+00
2.401911754768731033e-01,1.406044203837258699e+00
3.398222522139167645e-01,1.405162783348498534e+00
4.393770000000039033e-01,1.404098999999995101e+00
6.212327570861663206e-01,1.411861201767077301e+00
7.217263987844387829e-01,1.417960130763080917e+00
8.219281384695709125e-01,1.425165269631162968e+00
9.216515344014971634e-01,1.433334689027804920e+00
1.020710144840159206e+00,1.442326459609489797e+00
1.118917528045499044e+00,1.451998652032699066e+00
1.216132987360701634e+00,1.462190322867054748e+00
1.312564536091796796e+00,1.472595586296002734e+00
1.408580737089508039e+00,1.482841823582819574e+00
1.504551006342605968e+00,1.492556061381290045e+00
1.600844759839856746e+00,1.501365326345197371e+00
1.697831413570037640e+00,1.508896645128326552e+00
1.795880383521912371e+00,1.514777044384461702e+00
1.895361085684257096e+00,1.518633550767386708e+00
1.996642936045839534e+00,1.520093190930886129e+00
2.100095350595425625e+00,1.518782991528744075e+00
2.206087745321792859e+00,1.514329979214744215e+00
2.314989536213704291e+00,1.506361180642671993e+00
2.427037385252008850e+00,1.494660505848626864e+00
2.541421213016265668e+00,1.480248862033667567e+00
2.656834826553638340e+00,1.464733443548969172e+00
2.771969053266364558e+00,1.449724965971042501e+00
2.885514720556665580e+00,1.436834144876401043e+00
2.996162655826777765e+00,1.427671695841555399e+00
3.102603686478925926e+00,1.423848334443019059e+00
3.203528639915334875e+00,1.426974776257303512e+00
3.297628343538241413e+00,1.438661736860921359e+00
3.383593624749867246e+00,1.460519931830383866e+00
3.460115310952447842e+00,1.494160076742204302e+00
3.525884229548208459e+00,1.541192887172894599e+00
3.579873658639209921e+00,1.602919260562362558e+00
3.623361080275678603e+00,1.678112629649645138e+00
3.658748077431973389e+00,1.764313408973165576e+00
3.688443815584435903e+00,1.859053695879595125e+00
3.714857460209404216e+00,1.959865587715598378e+00
3.740398176783218176e+00,2.064281181827836598e+00
3.767475130782218518e+00,2.169832575562984367e+00
3.798497487682743756e+00,2.274051866267699840e+00
3.835874412961135960e+00,2.374471151288656046e+00
3.882015072093734087e+00,2.468622527972515801e+00
3.939328630556874877e+00,2.554038093665942366e+00
4.009509803852600918e+00,2.628599725900712780e+00
4.091388990948777504e+00,2.691591613362006807e+00
4.183078878807251044e+00,2.742649321944544472e+00
4.282692154389545536e+00,2.781408417543195011e+00
4.388341504657184977e+00,2.807504466052828107e+00
4.498139616571704913e+00,2.820573033368315663e+00
4.610199177094624901e+00,2.820249685384527361e+00
4.722632873187479596e+00,2.806169987996332438e+00
4.833553391811795663e+00,2.777969507098602797e+00
4.941073419929093546e+00,2.735283808586209009e+00
5.043305644500911455e+00,2.677748458354019423e+00
5.138362752488767171e+00,2.604999022296908162e+00
5.223975830340724436e+00,2.517946372058173399e+00
5.296297535657595645e+00,2.422776475386374972e+00
5.351072471851809453e+00,2.327039013740483497e+00
5.384045241785542224e+00,2.238283670418416360e+00
5.390960448320963216e+00,2.164060128718106935e+00
5.368393963162779059e+00,2.110795134396609374e+00
5.318316321566189053e+00,2.077627934977921864e+00
5.244851138211076957e+00,2.060789243958630390e+00
5.152127643593683359e+00,2.056502188588011482e+00
5.044275068210262170e+00,2.060989896115342557e+00
4.925422642557053088e+00,2.070475493789901922e+00
4.799699597130303808e+00,2.081182108860966107e+00
4.671235162426268239e+00,2.089332868577813862e+00
4.544158568941180754e+00,2.091150900189722606e+00
4.422599047171298814e+00,2.082859330945970644e+00
4.310685827612859455e+00,2.060681288095833619e+00
4.212037744458062782e+00,2.021387832369073934e+00
4.126448379296012270e+00,1.965856605902699394e+00
4.051975821313879678e+00,1.896828380297212790e+00
3.986669513106563922e+00,1.817053209660393964e+00
3.928578897268959480e+00,1.729281148100012766e+00
3.875753416395962603e+00,1.636262249723848150e+00
3.826242513082472207e+00,1.540746568639678626e+00
3.778095629923381438e+00,1.445484158955273157e+00
3.729362209513588766e+00,1.353225074778414250e+00
3.678091694447987781e+00,1.266719370216869978e+00
3.622333527321476510e+00,1.188717099378420627e+00
3.560137150728953426e+00,1.121968316370843155e+00
3.489712097608669961e+00,1.068984922067591103e+00
3.410968107579520847e+00,1.029749559727326513e+00
3.324839988446296246e+00,1.002719962993638303e+00
3.232276676702898310e+00,9.863328474216104258e-01
3.134227108843227860e+00,9.790249285663248369e-01
3.031640221361177279e+00,9.792329219828631581e-01
2.925464950750650939e+00,9.853935432263073446e-01
2.816650233505541223e+00,9.959435078517396844e-01
2.706145006119749841e+00,1.009319531414242466e+00
2.594898205087178500e+00,1.023958329468896977e+00
2.483858766901719139e+00,1.038296617570786395e+00
2.373975628057277021e+00,1.050771111274991343e+00
2.266134273951982969e+00,1.059921972640409216e+00
2.160520962958110580e+00,1.065429337596058401e+00
2.056888424444355046e+00,1.067680139316688370e+00
1.954982912803682193e+00,1.067071867352667791e+00
1.854550682429070729e+00,1.064002011254365776e+00
1.755337987713486703e+00,1.058868060572151215e+00
1.657091083049905933e+00,1.052067504856392999e+00
1.559556222831304462e+00,1.043997833657460461e+00
1.462479661450647450e+00,1.035056536525722048e+00
1.365607653300914714e+00,1.025641103011546873e+00
1.268686452775071638e+00,1.016149022665303825e+00
1.171462314266094706e+00,1.006977785037361350e+00
1.073697602200715639e+00,9.985035117420695272e-01
9.753389723051232307e-01,9.908578851358884609e-01
8.764505743816221051e-01,9.840167464430510380e-01
7.770984543644163800e-01,9.779534219069988543e-01
6.773486581877213863e-01,9.726412377711749491e-01
5.772672317857521218e-01,9.680535202790211402e-01
4.769202210927130925e-01,9.641635956739800228e-01
3.763736720428229043e-01,9.609447901994938590e-01
2.756936305702860635e-01,9.583704300990045777e-01
1.749461426093176508e-01,9.564138416159549960e-01
7.419725409413278905e-02,9.550483509937871540e-01
-2.648698904106412677e-02,9.542472844759432027e-01
-1.270443902123685465e-01,9.539795916887841010e-01
-2.274584849384920227e-01,9.541622259774543702e-01
-3.277427870933482534e-01,9.546780560310405006e-01
-4.279113319133499571e-01,9.554093577622291278e-01
-5.279781546349209265e-01,9.562384070837068872e-01
-6.279572904944702438e-01,9.570474799081601924e-01
-7.278627747284219796e-01,9.577188521482760120e-01
-8.277086425731885466e-01,9.581347997167407593e-01
-9.275089292651831352e-01,9.581775985262410700e-01
-1.027277670040829261e+00,9.577295244894638016e-01
-1.127028900136536116e+00,9.566728535190952565e-01
-1.226776654788727772e+00,9.548898615278221813e-01
-1.326534426963504654e+00,9.522757289863964525e-01
-1.426309267199147746e+00,9.488789486196654854e-01
-1.526104002886998545e+00,9.448485125599004331e-01
-1.625921387972379506e+00,9.403351607544834234e-01
-1.725764176400625960e+00,9.354896331507966956e-01
-1.825635122117063469e+00,9.304626696962221555e-01
-1.925536979067017151e+00,9.254050103381422643e-01
-2.025472501195823227e+00,9.204673950239388169e-01
-2.125444442448804150e+00,9.158005637009941635e-01
-2.225455556771294585e+00,9.115552563166900990e-01
-2.325508598108620983e+00,9.078822128184087514e-01
-2.425606320406107574e+00,9.049321731535325819e-01
-2.525750533829707489e+00,9.028425995885726030e-01
-2.625931398294892194e+00,9.015870513523713825e-01
-2.726131222015976352e+00,9.010286250126212648e-01
-2.826332166416354319e+00,9.010283519900285087e-01
-2.926516392919407128e+00,9.014472637053000392e-01
-3.026666062948529135e+00,9.021463915791424482e-01
-3.126763337927103148e+00,9.029867670322625495e-01
-3.226790379278514642e+00,9.038294214853669351e-01
-3.326729348426156641e+00,9.045353863591625299e-01
-3.426562406793410620e+00,9.049656930743557037e-01
-3.526271715803670048e+00,9.049813730516532706e-01
-3.625839436880319511e+00,9.044434577117619334e-01
-3.725251358972753835e+00,9.032220154985567406e-01
-3.824538050125338540e+00,9.012986701465649508e-01
-3.923760257310546784e+00,8.987302282206408588e-01
-4.022979291708915994e+00,8.955749018610040801e-01
-4.122256464500970274e+00,8.918909032078744525e-01
-4.221653086867235949e+00,8.877364444014722578e-01
-4.321230469988248224e+00,8.831697375820167784e-01
-4.421049925044531648e+00,8.782489948897286292e-01
-4.521172763216619650e+00,8.730324284648270927e-01
-4.621660295685039443e+00,8.675782504475323398e-01
-4.722573833630315576e+00,8.619446729780644301e-01
-4.823974688232985919e+00,8.561899081966430902e-01
-4.925911721577346469e+00,8.503730846572322699e-01
-5.028274042604735428e+00,8.445650908016809622e-01
-5.130840075390822541e+00,8.388449629028386090e-01
-5.233386024682882720e+00,8.332919006046953792e-01
-5.335688095228206862e+00,8.279851035512397761e-01
-5.437522491774066324e+00,8.230037713864615245e-01
-5.538665419067744899e+00,8.184271037543500160e-01
-5.638893081856523715e+00,8.143343002988949753e-01
-5.737981684887683009e+00,8.108045606640852387e-01
-5.835707432908503023e+00,8.079170844939107532e-01
-5.931846530666264883e+00,8.057510714323605772e-01
-6.026175182908246164e+00,8.043857211234243243e-01
-6.118513559050230199e+00,8.038813527467228992e-01
-6.209268626348002584e+00,8.040462873186410286e-01
-6.299265286582226508e+00,8.045093654187871479e-01
-6.389337409583249361e+00,8.048955763309835199e-01
-6.480318865181420307e+00,8.048299093390531844e-01
-6.573043523207088512e+00,8.039373537268180714e-01
-6.668345253490604918e+00,8.018428987781007766e-01
-6.767057925862321355e+00,7.981715337767235630e-01
-6.870015410152579882e+00,7.925482480065091373e-01
-6.978051576191733218e+00,7.845980307512797625e-01
-7.092000293810130529e+00,7.739458712948578123e-01
-7.212695432838120979e+00,7.602167589210658827e-01
-7.340814860481259529e+00,7.431066888954147576e-01
-7.474869602837102889e+00,7.232979134790149534e-01
-7.611784330818431421e+00,7.021947285995443488e-01
-7.748447360356573554e+00,6.812179774777243901e-01
-7.881747007382847059e+00,6.617885033342758572e-01
-8.008571587828580363e+00,6.453271493899190858e-01
-8.125809417625092124e+00,6.332547588653761883e-01
-8.230348812703704553e+00,6.269921749813673895e-01
-8.319078088995745190e+00,6.279602409586138023e-01
-8.388885562432530918e+00,6.375798000178360958e-01
-8.436659548945391052e+00,6.572716953797558270e-01
-8.459288364465644250e+00,6.884567702650933319e-01
-8.453909167071563147e+00,7.323621762076664155e-01
-8.421258086847380753e+00,7.874137267545664454e-01
-8.364779451298101520e+00,8.499292512013172374e-01
-8.287983746900916771e+00,9.161750825712788870e-01
-8.194381460133017825e+00,9.824175538878077152e-01
