-4.290818915409409406e+00,2.876121824218661471e-01,3.154596706482779567e+00,3.812935261465675851e-01,5.795340358489056154e-01,1.431987840768824904e+00,2.439134259738066478e-03,0.000000000000000000e+00
-4.154244504945490135e+00,3.240594042574901912e-01,3.553770403333051497e+00,-6.701288341477965038e-02,5.571748431459164763e-01,1.456489676061576422e+00,2.607895430095727440e-01,0.000000000000000000e+00
-4.053860494621626565e+00,3.333256639904461638e-01,3.851502982138425235e+00,1.056777738884471553e-02,5.581451019960725901e-01,1.457416726296019371e+00,9.204727750469497705e-02,0.000000000000000000e+00
-3.959613414077732152e+00,3.606551853673963248e-01,4.071623460044893505e+00,-2.395674499675628233e-01,5.403509178949166269e-01,1.477007572830431714e+00,2.822365555270025528e-01,0.000000000000000000e+00
-3.859711913104235226e+00,3.714115027337569486e-01,4.186181601255679396e+00,-1.555657030720362377e-01,5.395581754259083374e-01,1.479565857666005124e+00,1.072560393186593047e-01,0.000000000000000000e+00
-3.761124541935047638e+00,3.884513318374400725e-01,3.796932983431090758e+00,-1.308040911003033324e-01,5.319998592800633253e-01,1.488497514911873543e+00,1.711489654576726638e-01,0.000000000000000000e+00
-3.662152500748796058e+00,4.036648665425838778e-01,3.268415601561376782e+00,-2.718262808293741561e-01,5.257737844727141674e-01,1.495533955305285545e+00,1.525216722941447334e-01,0.000000000000000000e+00
-3.537929692114196722e+00,4.149702424539326029e-01,2.418077934280820962e+00,1.126586913003402649e-02,5.251416692730954683e-01,1.496257670109765181e+00,9.075883531854499198e-02,0.000000000000000000e+00
-3.509302138104127611e+00,4.167770862941914678e-01,2.077324636547737580e+00,9.932567241458725160e-01,5.240039751304661486e-01,1.495870109323734765e+00,6.303194211303851657e-02,0.000000000000000000e+00
-3.433929693590014320e+00,4.315301785417435254e-01,2.275736782302733463e+00,-3.104021453326901714e-01,5.149426933467234901e-01,1.504126906670043340e+00,1.932921088460260728e-01,0.000000000000000000e+00
-3.327870832305216187e+00,4.455944708569689605e-01,2.590218445848869955e+00,-2.682778516931355606e-01,5.061131155822931049e-01,1.509320268800160569e+00,1.318391608012653982e-01,0.000000000000000000e+00
-3.228002222722730075e+00,4.536729292268789626e-01,2.857594682671318775e+00,-6.629083190419535199e-02,5.018339569311699444e-01,1.509002565188289235e+00,8.071512405734757034e-02,0.000000000000000000e+00
-3.128584332377877697e+00,4.647572714188926701e-01,3.088538119930848147e+00,-7.269424737667654068e-02,4.930798604611918434e-01,1.511673692871991603e+00,1.110338741700630377e-01,0.000000000000000000e+00
-3.029049964139852502e+00,4.724756179552660473e-01,3.302952966983243588e+00,-5.670845365971372010e-02,4.864174970959483368e-01,1.510950955251599170e+00,7.738966661902406396e-02,0.000000000000000000e+00
-2.929551921271520865e+00,4.809800380680491205e-01,3.497602198305494792e+00,-6.991557900725235697e-02,4.779480113468646540e-01,1.511025846744750822e+00,8.526600124379624113e-02,0.000000000000000000e+00
-2.828758915908064164e+00,4.891185621407438955e-01,3.705524783178729020e+00,-1.092342711048889387e-01,4.691024263579697262e-01,1.510689135203165723e+00,8.057013362931982059e-02,0.000000000000000000e+00
-2.704492789305530387e+00,4.965315965282980915e-01,3.645922533391606102e+00,-9.808701671240074860e-02,4.615650264191911711e-01,1.508105778219346327e+00,5.958389328107652899e-02,0.000000000000000000e+00
-2.689907127920395880e+00,4.959434940656748392e-01,3.471691356082116986e+00,3.730437292472231214e-01,4.624526026658829503e-01,1.506694378408708568e+00,-4.029876020768122236e-02,0.000000000000000000e+00
-2.579107267887694732e+00,5.052859765446171547e-01,3.296418621283781381e+00,-2.059329960435816176e-01,4.539026871924570772e-01,1.507121047398558344e+00,8.411956438370253586e-02,0.000000000000000000e+00
-2.487978030789133932e+00,5.130802197207601223e-01,3.304279964192685881e+00,-4.344961279982686997e-01,4.485149404567877474e-01,1.507579882565623697e+00,8.532190825736046813e-02,0.000000000000000000e+00
-2.387732537018962375e+00,5.111526660708708425e-01,3.170718182333433610e+00,1.240631467811722372e-01,4.548320799953562976e-01,1.497825655102057230e+00,-1.922596291115892878e-02,0.000000000000000000e+00
-2.287871356407552792e+00,5.142255298909805816e-01,3.077485726049459913e+00,3.338351517730523410e-01,4.570261832286978132e-01,1.493085805607633487e+00,3.076164809978037054e-02,0.000000000000000000e+00
-2.188164645032063316e+00,5.220343142750276666e-01,2.808855421095618699e+00,-1.983985277481979392e-01,4.546132386450825735e-01,1.492913056929466631e+00,7.815800320173273141e-02,0.000000000000000000e+00
-2.088423640853211083e+00,5.286900152219539128e-01,2.831229696718775113e+00,-2.549300321408788372e-01,4.542148697976252647e-01,1.490746532387253742e+00,6.663105428927017237e-02,0.000000000000000000e+00
-1.988650942320230319e+00,5.249575142646940584e-01,2.995013330982479349e+00,1.057990372280710606e-01,4.648927232579468383e-01,1.477566762526604238e+00,-3.739260586296248856e-02,0.000000000000000000e+00
-1.889287839865027241e+00,5.329989898595723918e-01,3.144414746828257279e+00,5.573387133344204214e-02,4.646516153295071061e-01,1.475521036683884679e+00,8.075420009448489034e-02,0.000000000000000000e+00
-1.789192650108805127e+00,5.320779301386316940e-01,3.051155754871797576e+00,-1.554227366452945736e-01,4.740913664967653651e-01,1.464461742940581956e+00,-9.201578297172434417e-03,0.000000000000000000e+00
-1.689688887000746043e+00,5.395460330072988642e-01,2.799918583957642593e+00,-3.720685189600250742e-01,4.758169912517355993e-01,1.462417056653902314e+00,7.491302010469838568e-02,0.000000000000000000e+00
-1.590277101912163316e+00,5.329785460504069539e-01,2.611733975639767724e+00,9.233363502744340590e-02,4.920110656704579366e-01,1.447407616474583270e+00,-6.596760689230571351e-02,0.000000000000000000e+00
-1.490291009610547057e+00,5.313699309015277317e-01,2.395137129197485670e+00,6.910646843387615590e-01,5.039580108579121420e-01,1.437514508579790018e+00,-1.608700114279054683e-02,0.000000000000000000e+00
-1.390658716422573882e+00,5.375307457189756333e-01,2.186693880028728110e+00,1.578068449447369848e-01,5.086782492657725419e-01,1.437301777032202743e+00,6.175688982882956979e-02,0.000000000000000000e+00
-1.291198340514303267e+00,5.507455522554600691e-01,1.840600299146017749e+00,-7.939607755946949119e-01,5.068505111962242626e-01,1.446686611377933529e+00,1.320913877276900239e-01,0.000000000000000000e+00
-1.191525646247499459e+00,5.483799197856755736e-01,1.865646320594972485e+00,-1.394111787974127437e-01,5.208754963706616614e-01,1.442626870021691099e+00,-2.372955249052342147e-02,0.000000000000000000e+00
-1.092518001896066293e+00,5.384747213805141097e-01,2.032309138050114594e+00,6.021348188154399539e-01,5.426315638916855422e-01,1.431571112142042912e+00,-9.971299300532117382e-02,0.000000000000000000e+00
-9.934584024623156484e-01,5.537603039516827419e-01,2.226779716445590029e+00,-2.948372861958813498e-02,5.397198773217395384e-01,1.447515700997505483e+00,1.530994185359599580e-01,0.000000000000000000e+00
-8.940221918708397553e-01,5.498471592241653827e-01,2.323023541699645644e+00,1.777931117289086871e-01,5.561014812761617687e-01,1.445055773710480773e+00,-3.933302068673186908e-02,0.000000000000000000e+00
-7.941968687672132932e-01,5.580417119807182802e-01,2.303693096682795094e+00,3.931263684721289509e-02,5.606728189162696330e-01,1.454466658544063318e+00,8.190527201248504197e-02,0.000000000000000000e+00
-6.946445838529309302e-01,5.683027365537910436e-01,2.480049516927371300e+00,-3.560862943187159124e-01,5.632343244712961772e-01,1.464233166948114340e+00,1.027090187904558111e-01,0.000000000000000000e+00
-5.948829414874103882e-01,5.639108317075403054e-01,2.322864509526984200e+00,3.817293356028229057e-01,5.803676992162966064e-01,1.454686654576801352e+00,-4.399557489143349903e-02,0.000000000000000000e+00
-4.952531652331271794e-01,5.725944187016858145e-01,2.322515407245725694e+00,4.457981507330204818e-01,5.844511883942210551e-01,1.455706809396689394e+00,8.693884886243039012e-02,0.000000000000000000e+00
-3.960226497849501093e-01,5.849571244486273525e-01,2.514710002236042463e+00,-1.712724126304629793e-02,5.847062635309658862e-01,1.458232392997193649e+00,1.239470726060904748e-01,0.000000000000000000e+00
-2.965015362430678536e-01,5.947446870782023831e-01,2.695798081801829671e+00,-6.961226827187283472e-02,5.873576373988598220e-01,1.458010465386676335e+00,9.803135109072852460e-02,0.000000000000000000e+00
-1.970659288072542370e-01,6.053249561804602275e-01,2.867724405354138639e+00,9.203616315292885430e-02,5.889506462827167610e-01,1.459129907428389439e+00,1.060043755779503521e-01,0.000000000000000000e+00
-9.749608936212418586e-02,6.141219919843876607e-01,3.028401861975035914e+00,3.715269122656991163e-01,5.920031189813448336e-01,1.459125445352330575e+00,8.812159561582992573e-02,0.000000000000000000e+00
1.341734401775208398e-03,6.293362086529717958e-01,3.146752414683554377e+00,2.963509269723580974e-01,5.882089203555150858e-01,1.465826518807435086e+00,1.527323265643314998e-01,0.000000000000000000e+00
9.953347318323627069e-02,6.482080298118246819e-01,3.296707141438973476e+00,4.919165023182561422e-03,5.802750476865561335e-01,1.476845736305086199e+00,1.898782365837227704e-01,0.000000000000000000e+00
1.980732106766239509e-01,6.650823384682101880e-01,3.441947470662586550e+00,-3.336092039949651363e-03,5.739117589983768752e-01,1.486075737890579118e+00,1.695986690572357791e-01,0.000000000000000000e+00
2.965166505997325896e-01,6.824855331028272243e-01,3.577893841969367106e+00,1.819383136825208636e-01,5.665269245372885898e-01,1.495656809012444688e+00,1.749758290770881408e-01,0.000000000000000000e+00
3.948094183403990098e-01,7.006939194334809162e-01,3.391352352828072458e+00,1.955370353782175108e-01,5.578067003714054506e-01,1.504931286608807151e+00,1.831700505534104018e-01,0.000000000000000000e+00
4.920597806961130583e-01,7.238932346358907255e-01,3.134737070900531108e+00,1.672461390486105759e-01,5.434430942333253745e-01,1.517750933986469430e+00,2.341758488187875575e-01,0.000000000000000000e+00
5.900240646422267865e-01,7.439685680673513435e-01,2.869258782959088983e+00,4.183075460417281510e-01,5.316846320535386639e-01,1.527123522537110700e+00,2.021266455006005824e-01,0.000000000000000000e+00
6.859182730958074403e-01,7.717765597089245588e-01,2.861978488924420194e+00,1.965896271652857741e-01,5.113403887722191010e-01,1.545105448288570438e+00,2.822446398652390664e-01,0.000000000000000000e+00
7.806383482307820421e-01,8.032877606650520308e-01,3.025958144199434319e+00,-1.530584391258600907e-01,4.864998082211222652e-01,1.567828994517326047e+00,3.211598381349513587e-01,0.000000000000000000e+00
8.769249386318408446e-01,8.269776055708457640e-01,3.096325140000755205e+00,2.052494273147938142e-01,4.689493347761581887e-01,1.583180519763199845e+00,2.412431728497068661e-01,0.000000000000000000e+00
9.722135942420364607e-01,8.565865576326299191e-01,3.095608139106981849e+00,2.766829943477453480e-01,4.447177039784963037e-01,1.607026300092767812e+00,3.012706506194568479e-01,0.000000000000000000e+00
1.065742953955262529e+00,8.899939231600396683e-01,3.056196904286996308e+00,-2.271873516686426925e-02,4.158592791684735945e-01,1.578196278610656034e+00,3.430620852268739807e-01,0.000000000000000000e+00
1.160657562778687257e+00,9.203978477866381347e-01,2.786155338646179924e+00,1.979267134136568629e-01,3.896301135070767141e-01,1.509699408043824853e+00,3.100015745888713981e-01,0.000000000000000000e+00
1.255393700064213469e+00,9.523427870177995080e-01,2.636049941058211665e+00,7.627004902886100335e-02,3.619308223403163161e-01,1.443206093906007403e+00,3.252256906917656010e-01,0.000000000000000000e+00
1.345993306603513906e+00,9.914909693436613214e-01,2.387453237876105749e+00,-1.172141061929875411e-01,3.280077766100937264e-01,1.385512181533240517e+00,4.078698671569989109e-01,0.000000000000000000e+00
1.440161137524947454e+00,1.016037288818047113e+00,2.050891512033945485e+00,5.766894147038733598e-01,3.108912010557196570e-01,1.316856616647783751e+00,2.549914648710324139e-01,0.000000000000000000e+00
1.523123816134563269e+00,1.055019849799510245e+00,2.025568030067126823e+00,3.193383832602441630e-01,2.807878834343713881e-01,1.268555842328544347e+00,4.392631628869061444e-01,0.000000000000000000e+00
1.612876042722986458e+00,1.097104017531999931e+00,2.163826083722490079e+00,-1.629329493139511364e-01,2.446831972831125801e-01,1.215477552032935504e+00,4.384535822825220697e-01,0.000000000000000000e+00
1.704933950204662541e+00,1.133586632162965291e+00,1.792434021308912051e+00,8.684489757832877799e-02,2.180758817849321463e-01,1.161282658945751223e+00,3.773132766884082501e-01,0.000000000000000000e+00
1.780298961523251844e+00,1.168921156938013572e+00,1.423418481059894658e+00,-7.742815179088887723e-01,1.952601559181487423e-01,1.120001842390025093e+00,4.384146178380725067e-01,0.000000000000000000e+00
1.863021262952825330e+00,1.205113556976261435e+00,1.459550262385625130e+00,-5.397943384779955167e-01,1.788569628565211400e-01,1.075328087650174735e+00,4.124245772773507679e-01,0.000000000000000000e+00
1.960048036733774035e+00,1.220728357702205669e+00,1.722413043303233415e+00,6.549330979737469915e-01,1.868486428946274092e-01,1.008260555906022260e+00,1.595647499229620736e-01,0.000000000000000000e+00
2.043796428438135138e+00,1.263521228771633309e+00,1.913867279204534588e+00,2.104206295057174658e-01,1.657058293410820782e-01,9.678016733733195709e-01,4.723846231310501187e-01,0.000000000000000000e+00
2.133957432502871399e+00,1.295489187006971132e+00,2.108738347243565237e+00,-2.914740152803005357e-01,1.647060866439082616e-01,9.166581287241211129e-01,3.407360468640412421e-01,0.000000000000000000e+00
2.225260677725709346e+00,1.330432458750475000e+00,2.310296026004431624e+00,2.264079747281168842e-01,1.703510477035418968e-01,8.666035922500494593e-01,3.655187262317143859e-01,0.000000000000000000e+00
2.318958656674263707e+00,1.362719331922865207e+00,2.455376227354210350e+00,2.675581412464638764e-01,1.894901400322083207e-01,8.121928997423292218e-01,3.318422163745070597e-01,0.000000000000000000e+00
2.407771002139542649e+00,1.407057377005334953e+00,2.115144078356380408e+00,-2.810713746907038124e-01,2.072469412194551663e-01,7.668155559264107080e-01,4.630337434228634086e-01,0.000000000000000000e+00
2.497987700747704043e+00,1.438811865608979668e+00,1.838063318194536055e+00,1.360159396120525499e-01,2.474647550479237845e-01,7.104316969574883123e-01,3.384377972697376058e-01,0.000000000000000000e+00
2.589134848642838271e+00,1.471638007593221387e+00,1.473045337325646464e+00,1.376353863665654265e+00,2.923052959256148275e-01,6.518370052636852652e-01,3.456834764523717407e-01,0.000000000000000000e+00
2.673228491320421618e+00,1.518906759197966805e+00,1.478291061262140715e+00,1.152289704101107315e+00,3.277217278764157915e-01,6.058766468829408502e-01,5.120829759352207855e-01,0.000000000000000000e+00
2.743974231508245154e+00,1.580276056329890100e+00,1.479419494180616024e+00,-7.176121528439733943e-01,3.518653021416200954e-01,5.786953026561960645e-01,7.145451582155040171e-01,0.000000000000000000e+00
2.826090674364100330e+00,1.633661445084341413e+00,1.436711028201505869e+00,-1.504154596225488749e+00,3.959201429921527793e-01,5.375555264541942435e-01,5.764582641776923033e-01,0.000000000000000000e+00
2.907557944700658314e+00,1.662694526033929199e+00,1.338920054318851527e+00,3.014674810878172906e-01,4.517809088266998563e-01,4.829561957398747496e-01,3.423447669187937303e-01,0.000000000000000000e+00
2.992369298927595622e+00,1.698664029076077941e+00,8.647985432302295328e-01,2.445353332575663785e+00,5.092640594560999823e-01,4.335760256282991110e-01,4.011181629318592567e-01,0.000000000000000000e+00
3.071131790299018061e+00,1.755426227862450173e+00,1.009512648758613906e+00,2.068577345594554640e+00,5.545518200058960900e-01,4.043645398379291378e-01,6.244677945016099407e-01,0.000000000000000000e+00
3.097488043893342091e+00,1.828378005606444257e+00,7.623997699774872627e-01,-6.857738821105755278e+00,5.450833080906091199e-01,4.241739185996337147e-01,1.224105210875045868e+00,0.000000000000000000e+00
3.146636644786969583e+00,1.831069017196074844e+00,4.954347773582654102e-01,-5.052880291268289081e-01,5.882350635111255333e-01,3.893714205796864336e-01,5.469794238161083955e-02,0.000000000000000000e+00
3.229285544575630773e+00,1.873936273290996324e+00,1.014318566198685545e+00,9.717881999022944806e-01,6.414034339582340705e-01,3.520746432693733219e-01,4.784694359979221878e-01,0.000000000000000000e+00
3.311335769084509995e+00,1.927147098964505867e+00,1.370816241992330875e+00,4.918922563228806388e-01,6.884635715434677117e-01,3.291924839730391850e-01,5.753307840902205372e-01,0.000000000000000000e+00
3.393520987885029871e+00,1.979320724000682041e+00,1.680880820417240074e+00,7.620213119560019788e-01,7.345597056055797047e-01,3.134631996700877887e-01,5.656367198952796382e-01,0.000000000000000000e+00
3.468656934937925040e+00,2.040746326867536986e+00,1.381579140058930344e+00,1.660296180200850458e+00,7.673937179625331950e-01,3.120425236334906649e-01,6.853366436839601894e-01,0.000000000000000000e+00
3.541291759824806373e+00,2.108208629849865900e+00,1.640091906243269504e+00,1.638750199324273460e+00,7.929772952415206078e-01,3.222756272138271871e-01,7.484939557094943963e-01,0.000000000000000000e+00
3.572071819448250363e+00,2.192033377775888248e+00,1.916399808913713976e+00,-5.161065331243815946e-01,7.740706001077680698e-01,3.796559113998694834e-01,1.218885563331451038e+00,0.000000000000000000e+00
3.639949234036589321e+00,2.262768874226152249e+00,1.934098930327860177e+00,1.525690783981283327e-01,7.914394332797900500e-01,4.079959812142046616e-01,8.060144025787582267e-01,0.000000000000000000e+00
3.695417970711404987e+00,2.342294096867252318e+00,2.080394066055156976e+00,1.391736349972448217e+00,7.927547561317579428e-01,4.563072751021098328e-01,9.617510837903572307e-01,0.000000000000000000e+00
3.739193942482132993e+00,2.427132113026072791e+00,2.380280490677715299e+00,1.255706493520954314e+00,7.828015834512610516e-01,5.197325385519470098e-01,1.094434940914216225e+00,0.000000000000000000e+00
3.774075574909325770e+00,2.517802659726556147e+00,2.635354596113430148e+00,7.044288444965942642e-01,7.658923192974036454e-01,5.951819845991332958e-01,1.203542317065900313e+00,0.000000000000000000e+00
3.798117806337284019e+00,2.615101484081064687e+00,2.731969298855645434e+00,6.411893742892764703e-01,7.452219333180447602e-01,6.792964743428110408e-01,1.328551916363014396e+00,0.000000000000000000e+00
3.824749973025957761e+00,2.695427516619508967e+00,2.564656860479243683e+00,1.313676350264857406e+00,7.421152394559614729e-01,7.501692240753097263e-01,1.250650838275234378e+00,0.000000000000000000e+00
3.831934130478543477e+00,2.794804549804760008e+00,2.474711585302045602e+00,1.434853860327292674e+00,7.261353820722503682e-01,7.820737787702572996e-01,1.498629939621102025e+00,0.000000000000000000e+00
3.833230001471503279e+00,2.886346291715682355e+00,2.181133617325117235e+00,1.821612340175827516e+00,7.180275440273733434e-01,7.787199548333715304e-01,1.556641205703350295e+00,0.000000000000000000e+00
3.813886592144012155e+00,2.987821878592547442e+00,2.340373566213175049e+00,1.985146047549000814e+00,7.019463013621130010e-01,7.993615044481533483e-01,1.759157867344444792e+00,0.000000000000000000e+00
3.774427181438275714e+00,3.061495345556347392e+00,2.620648465176220743e+00,1.847860357788297492e+00,6.748302340514363840e-01,7.232043503755826164e-01,2.062515661987190718e+00,0.000000000000000000e+00
3.741747273853975209e+00,3.129047314922479117e+00,2.883463241960823709e+00,1.232033973660969117e+00,6.616740201138445743e-01,6.528280999713892419e-01,2.021379332006689733e+00,0.000000000000000000e+00
3.683628029812044069e+00,3.197125289800696546e+00,3.097072449465370525e+00,4.365701067052156770e-01,6.342310891712616971e-01,5.770519286086335242e-01,2.277443663442557220e+00,0.000000000000000000e+00
3.632232096397353338e+00,3.267103847447958564e+00,3.276487178935973521e+00,2.690257012247417867e-01,6.252568700828721182e-01,5.019218536186448310e-01,2.204272618408359641e+00,0.000000000000000000e+00
3.571065638593693858e+00,3.338376135791771837e+00,3.012428789474678847e+00,8.902811035367883541e-01,6.216121809153090094e-01,4.212634069184491015e-01,2.280036378309560519e+00,0.000000000000000000e+00
3.507770377912294180e+00,3.409834177945941569e+00,2.804284938095176649e+00,1.581794879012700772e+00,6.298026224674053708e-01,3.438186591994674690e-01,2.295692676884556693e+00,0.000000000000000000e+00
3.427525799031646780e+00,3.466571585117478982e+00,2.629031945752078325e+00,2.010929244936513260e+00,6.307211816914950475e-01,2.761780578029326416e-01,2.526146831371831158e+00,0.000000000000000000e+00
3.343352323196381093e+00,3.509699776609174204e+00,2.681252537525519397e+00,1.463837902549835812e+00,6.326489899232076164e-01,2.200915894985439047e-01,2.668095944756718740e+00,0.000000000000000000e+00
3.245962355968695423e+00,3.530793206857371302e+00,2.922213390733968907e+00,5.830726733606099721e-01,6.240751964905144611e-01,1.848545817300298322e-01,2.928299818635250684e+00,0.000000000000000000e+00
3.169074005137689554e+00,3.555463426166213470e+00,2.917764538926876483e+00,9.775907112478043892e-01,6.364654861103286043e-01,1.496319294177297365e-01,2.831111874235580306e+00,0.000000000000000000e+00
3.072643001316672340e+00,3.573277465638617478e+00,2.928659335925355212e+00,1.206826468754365056e+00,6.525596546976429879e-01,1.164486367415990681e-01,2.958918554152223379e+00,0.000000000000000000e+00
2.974013365112471607e+00,3.574268766942630737e+00,2.936410296401797737e+00,1.331073568709880472e+00,6.664591235636148081e-01,9.605610327692923334e-02,3.131542247194698092e+00,0.000000000000000000e+00
2.875861899852023118e+00,3.571463834840172602e+00,2.966766278899402920e+00,1.283129172479910318e+00,6.904983336882665190e-01,7.668576211256504516e-02,-3.113022841687064446e+00,0.000000000000000000e+00
2.780843752496047649e+00,3.541542070741393378e+00,3.159450022753499177e+00,5.379595629055262673e-01,7.016215564226009338e-01,7.908451136950957194e-02,-2.836517543432659050e+00,0.000000000000000000e+00
2.684664318199138755e+00,3.520640698831616344e+00,3.371763297515614877e+00,6.100742761910048495e-01,7.329778755743612262e-01,7.079919244862567518e-02,-2.927603460632701271e+00,0.000000000000000000e+00
2.594154862364137948e+00,3.488751406310972580e+00,3.304520135557370786e+00,9.201205838436333773e-01,7.612913212088027182e-01,7.277238563873152100e-02,-2.802842677265118265e+00,0.000000000000000000e+00
