-9.345867574534967304e+00,3.290242081720531342e+00
-9.252697949168894098e+00,3.327331875104849068e+00
-9.160138133270628202e+00,3.365462882622524354e+00
-9.067984540187568498e+00,3.404267740270940035e+00
-8.976027408974116995e+00,3.443368438718921620e+00
-8.884056978684668593e+00,3.482386968635295066e+00
-8.791863488373623525e+00,3.520945320688885882e+00
-8.699237237724680938e+00,3.558665509543629923e+00
-8.606014835813247998e+00,3.595187877616633720e+00
-8.512161728345253309e+00,3.630203756678944682e+00
-8.417665587449967290e+00,3.663413274998081892e+00
-8.322514085256656813e+00,3.694516560841567987e+00
-8.226694893894599403e+00,3.723213742476922494e+00
-8.130195685493056601e+00,3.749204948171665830e+00
-8.033011457644244402e+00,3.772240995323957957e+00
-7.935191689840721985e+00,3.792449693227927909e+00
-7.836810415054289436e+00,3.810128750954195898e+00
-7.737941784987463656e+00,3.825576699140117665e+00
-7.638659951342761545e+00,3.839092068423053838e+00
-7.539039065822693786e+00,3.850973389440360606e+00
-7.439158019148613299e+00,3.861513840679303478e+00
-7.339142099447175660e+00,3.870954200354880914e+00
-7.239142858863250929e+00,3.879505584641818938e+00
-7.139312148447935158e+00,3.887378772136313554e+00
-7.039801819252325288e+00,3.894784541434560321e+00
-6.940763722327517371e+00,3.901933671132754355e+00
-6.842312408792800227e+00,3.909035908622982447e+00
-6.744169829797160176e+00,3.916290147371260133e+00
-6.645822851227845440e+00,3.923888781612210330e+00
-6.546755163186916526e+00,3.932024117781828476e+00
-6.446450455776431276e+00,3.940888462316113561e+00
-6.344392419098451974e+00,3.950674121651062798e+00
-6.240188556260752861e+00,3.961373574694574184e+00
-6.134849659809581190e+00,3.970714466720400626e+00
-6.030275047330645677e+00,3.974990411405517232e+00
-5.928378107364610017e+00,3.970472312662857384e+00
-5.831072228452137907e+00,3.953431074405351797e+00
-5.740270799133888602e+00,3.920137600545933410e+00
-5.657847130630614174e+00,3.867249418734925115e+00
-5.585184539077771682e+00,3.796151012705936800e+00
-5.523338383520555617e+00,3.711390650502793154e+00
-5.473358000051073091e+00,3.617574703271981384e+00
-5.436292724761424111e+00,3.519309542159984705e+00
-5.413191893743714012e+00,3.421201538313288992e+00
-5.404634329908024171e+00,3.327110749946355917e+00
-5.407956311284181972e+00,3.235754014489915065e+00
-5.419127861179862116e+00,3.143681059915201192e+00
-5.434114218661452611e+00,3.047434025583219963e+00
-5.448880622795338802e+00,2.943555050854981481e+00
-5.459392312647907808e+00,2.828586275091494073e+00
-5.461940806924998171e+00,2.700370686945071430e+00
-5.455220260806382448e+00,2.566330383220825517e+00
-5.438998274518111131e+00,2.438167195218018168e+00
-5.413047438765998365e+00,2.327602850856094641e+00
-5.377140344255850302e+00,2.246359078054496639e+00
-5.331049581693480199e+00,2.206157604732665867e+00
-5.274806381250872533e+00,2.217666047278944230e+00
-5.212070275746966352e+00,2.276764504480002671e+00
-5.149175192419476410e+00,2.368433307823778033e+00
-5.092517333978371141e+00,2.477398978757570092e+00
-5.048443690176566356e+00,2.588480568706206242e+00
-5.019925899898801447e+00,2.692843448410807028e+00
-5.004445176567992704e+00,2.791976061538484544e+00
-4.998978861487741732e+00,2.888314229818253587e+00
-5.000504295961651025e+00,2.984293774979134728e+00
-5.005998821293321299e+00,3.082350518750144097e+00
-5.012439378257401046e+00,3.184893333975078011e+00
-5.016770498308014581e+00,3.292150489453062434e+00
-5.015880957468197288e+00,3.400598848012170716e+00
-5.006654026721642836e+00,3.506344875604782363e+00
-4.985972977052043120e+00,3.605495038183275103e+00
-4.950721079443088257e+00,3.694155801700028441e+00
-4.897793022373334360e+00,3.768443885956896278e+00
-4.826177339173846725e+00,3.826356455651945154e+00
-4.739383149500321579e+00,3.869950533820807337e+00
-4.641508491337467568e+00,3.901812040597078202e+00
-4.536651402669994226e+00,3.924526896114352681e+00
-4.428909921482609313e+00,3.940681020506224819e+00
-4.322382085760021475e+00,3.952860333906289547e+00
-4.220436473684532785e+00,3.963363150638055110e+00
-4.122338632237228850e+00,3.972870073386156609e+00
-4.025920678833183608e+00,3.981496543231841656e+00
-3.929013231648392335e+00,3.989357410147884586e+00
-3.829446908858855192e+00,3.996567524107059732e+00
-3.725052328640567012e+00,4.003241735082142760e+00
-3.614457924855541293e+00,4.009102852771467163e+00
-3.501076400512754372e+00,4.011522735115661931e+00
-3.390095743370217463e+00,4.007000879267740956e+00
-3.286706866294629936e+00,3.992035345005604974e+00
-3.196100682152690720e+00,3.963124192107157828e+00
-3.123468103811098739e+00,3.916765480350301143e+00
-3.073147670765328687e+00,3.850105495801809941e+00
-3.042836583934164008e+00,3.765341233999289994e+00
-3.027116176373156442e+00,3.667039294611339262e+00
-3.020549841500943522e+00,3.559779920323403068e+00
-3.017700972736160558e+00,3.448143353820926738e+00
-3.013132963497443306e+00,3.336709837789356481e+00
-3.001809563936275183e+00,3.229734856043737334e+00
-2.982814997747632813e+00,3.128131472442869931e+00
-2.957658600493248358e+00,3.030845563770081963e+00
-2.927880829939557561e+00,2.936797761293353570e+00
-2.895022143852994834e+00,2.844908696280664895e+00
-2.860622999999996807e+00,2.754098999999996522e+00
-2.762456858957770933e+00,2.718969690193019595e+00
-2.658569304063892691e+00,2.706182850028217235e+00
-2.552713656501083506e+00,2.703330498924661818e+00
-2.449982917500761470e+00,2.705997492494126355e+00
-2.349785578829321153e+00,2.712939051590589123e+00
-2.251337557829752978e+00,2.723017799696562768e+00
-2.153854771845046923e+00,2.735096360294559492e+00
-2.056553138218200072e+00,2.748037356867089276e+00
-1.958672550251275180e+00,2.760723396667619678e+00
-1.859934622451662189e+00,2.772438597737767907e+00
-1.760506870200996277e+00,2.782838732946649074e+00
-1.660573607362660686e+00,2.791593576564130874e+00
-1.560319147800045769e+00,2.798372902860082334e+00
-1.459927805376519894e+00,2.802846486104371149e+00
-1.359579623910674551e+00,2.804715202436568244e+00
-1.259360384945636513e+00,2.804366509319708101e+00
-1.159263750672101523e+00,2.802858837059353458e+00
-1.059279541891631427e+00,2.801278595617079148e+00
-9.593975794057640893e-01,2.800712194954460443e+00
-8.596076840160604693e-01,2.802246045033072175e+00
-7.598992539777832400e-01,2.806915313851194860e+00
-6.602523597342530026e-01,2.814623990628790651e+00
-5.606379559718163152e-01,2.824170601599331754e+00
-4.610266172485303904e-01,2.834307575043986560e+00
-3.613889181224730907e-01,2.843787339243919465e+00
-2.616954331517156729e-01,2.851362322480295308e+00
-1.619175635647103206e-01,2.855831538759086019e+00
-6.204683810305484243e-02,2.857128256814297718e+00
3.790444786343489386e-02,2.856356016446359725e+00
1.379230444323646387e-01,2.854672148654776365e+00
2.379957017013472620e-01,2.853233984439048410e+00
3.381091697679955432e-01,2.853198854798678852e+00
4.382497962521175183e-01,2.855663015469630306e+00
5.383941293693903507e-01,2.860235680680461190e+00
6.385086067678313881e-01,2.864991804667095021e+00
7.385592013659058042e-01,2.867935819811964659e+00
8.385118860820793829e-01,2.867072158497499412e+00
9.383326338348101370e-01,2.860405253106132140e+00
1.037986641536950749e+00,2.846056330663464973e+00
1.137420212157851163e+00,2.824990297815500817e+00
1.236560154778204135e+00,2.801106037060108633e+00
1.335332382447281141e+00,2.778437290316748243e+00
1.433662808214346995e+00,2.761017799504880355e+00
1.531477345128687828e+00,2.752881306543962570e+00
1.628696731068355108e+00,2.757990048471379740e+00
1.725046627812543587e+00,2.777610913152009253e+00
1.820002764787351568e+00,2.809557495274310313e+00
1.913024513376971436e+00,2.851417371911272536e+00
2.003571244965616227e+00,2.900778120135895755e+00
2.091102333154522874e+00,2.955227318735277997e+00
2.175367364656027647e+00,3.012576924728420202e+00
2.257208910790615697e+00,3.071483936052516128e+00
2.337726803063614245e+00,3.130804251325694842e+00
2.418020872980366942e+00,3.189393769166102288e+00
2.499190952046203229e+00,3.246108388191867089e+00
2.582336871766456099e+00,3.299804007021126306e+00
2.668367124008422575e+00,3.349498908399354047e+00
2.757206911722249743e+00,3.395045862449412422e+00
2.848466455174431644e+00,3.436564955511244968e+00
2.941755831696809320e+00,3.474176395229057857e+00
3.036685118621230473e+00,3.508000389247059481e+00
3.132864393279543691e+00,3.538157145209459564e+00
3.229907667171506791e+00,3.564766788980053391e+00
3.327567729116923001e+00,3.587946561627996633e+00
3.425769853720625591e+00,3.607810118722526216e+00
3.524450091530093587e+00,3.624470891830994912e+00
3.623544493092807794e+00,3.638042312520753274e+00
3.722989108956241910e+00,3.648637812359153632e+00
3.822719863134522722e+00,3.656371253695739565e+00
3.922665126666224023e+00,3.661382212945806014e+00
4.022741585863156111e+00,3.663850047115927655e+00
4.122864924511127072e+00,3.663957526307224821e+00
4.222950826395932999e+00,3.661887420620817402e+00
4.322914975303397078e+00,3.657822500157826617e+00
4.422674324097437548e+00,3.651947434716080299e+00
4.522221578908853346e+00,3.644560289974414502e+00
4.621666638916648751e+00,3.636134559147640832e+00
4.721129458227130371e+00,3.627158786779552280e+00
